concise, P, 0.00026077269681591003, 0.8164833462195493
advocate, P, -0.0016419335878533076, 0.11547008008597329
intentional, P, -0.00022743084384068373, 0.6774348342280463
pertinent, P, -0.000981136689923583, 0.4172589157351475
complex, P, 0.002234933790814109, 0.12588187689306143
explain, P, -0.0007456889506311111, 0.5063442569288163
problem, P, -0.001361435733561882, 0.27642949356936103
obtain, P, -0.0008886256478443797, 0.4454025272545512
clinical, P, -0.00026397450553537565, 0.8731682094683606
oral, P, -0.0005331861895396275, 0.6285334208617703
approach, P, -0.00048393109366782534, 0.6752006291539145
outstanding, P, 0.006192705058021458, 3.585965929046888e-05
accurate, P, 0.00030834501176488834, 0.8066438658538785
enjoy, P, -0.0001858300811187284, 0.845546535766666
admit, P, -0.0010315932084795224, 0.32621152456462554
compassionate, P, 0.000819905007722988, 0.43755625982340574
skillful, P, -0.0004600918011569595, 0.5602179729569616
tlevel, P, 0.011318845008866875, 9.696938386557608e-30
language, P, -0.0007942396123779543, 0.46591853516089377
inpatient, P, 0.0016230504485949513, 0.18961754910000717
health, P, -0.0004768366922781653, 0.6861098556299019

able, P, -0.006729043748925016, 0.0002445686427971944
ask, P, -0.0008836041738430004, 0.48563906943562485
role, P, -0.005566570216812209, 2.5062725818997744e-07

plan, P, 0.000522591911659163, 0.7123804000376558
seek, P, -0.001975074248552345, 0.07481430876066456
expect, P, 0.0007850923933663143, 0.4634886542181411
training, P, 0.0011623038288694374, 0.2028755664781568
physical, P, -0.0016651744748402081, 0.13375172669723037
enthusiastic, P, -9.903757535452559e-05, 0.916865112533282
regularly, P, -0.0002613918294417319, 0.8145957671895931
appreciate, P, -0.00040126964186751855, 0.7038962993005073
appropriate, P, -0.0058810034097510995, 1.8774847204028513e-05
teach, P, 0.0009836107053515732, 0.38438297633472407
excel, P, 0.00013362937271272507, 0.9195690728416843
excellent, P, -0.0025776956518775472, 0.08534843193884974
knew, P, -0.00034335021352003214, 0.7786033918552316
write, P, -0.0009052414534769013, 0.4347149874858598
medicine, P, -0.0006006354548948467, 0.5887205640587831
need, P, -0.0015749585335540688, 0.239079791969086
prioritize, P, -0.0011335606362505113, 0.40353022353742274

rexxents, P, 0.0021471301378431307, 0.02906600585771286
tpatients, P, -0.0006552450860084357, 0.6316476623566625
identifies, P, 0.0004848151733730318, 0.47017964547359203
situation, P, 0.0020183831683194976, 0.06668135047410864
demonstrate, P, -0.0007179650064640004, 0.6332030777199074
tactive, P, 0.00039990706181831904, 0.5655541219353333
level, P, 0.0025134221181620717, 0.06458642179202287
use, P, 0.00040885530512029845, 0.7691880501732149
week, P, 0.0026849630848351357, 0.011124401395249752
addition, P, 0.0008179267751123873, 0.39068064751768383
act, P, -0.0016316230413267057, 0.015251148229535572
service, P, 0.0007567718224916087, 0.5369180594446703
thorough, P, -0.0017378303152546792, 0.1781693488412825
diagnosis, P, -0.0008111837885265034, 0.567525123460261
management, P, 0.0015424380594067028, 0.3009615243656631
operate, P, 0.0024556108625519227, 0.01057489463168377
like, P, 9.82923105354625e-05, 0.928152175787312
solid, P, -0.007370338424147593, 5.368637696592759e-15
focus, P, -0.0004793030152950697, 0.6857854254962894
presentation, P, -0.001200457183307098, 0.22293339841860194
depth, P, -0.0004777397251244062, 0.4808086524331846
note, P, -0.0027243815185246057, 0.06379078810767375
issue, P, 0.0012139245842752837, 0.40239576611253935
discharge, P, -0.0012108333311114453, 0.36855789603857225
look, P, -0.0009696103017484026, 0.45406885187382673
rotation, P, -0.0011599603488803235, 0.4429801681117089
extra, P, 0.0006349452697856933, 0.5266431862299588
clerkship, P, 0.001922201837627294, 0.056983088732269406

communication, P, -0.002196397010011557, 0.08090335879892835
come, P, -0.0016612503086169059, 0.13130933727611246
identify, P, -0.0031469991207693213, 0.019859801324055328
new, P, -0.00026472116438028596, 0.8314290563007314
fund, P, -7.512789218460915e-05, 0.9475437105395901
central, P, -0.006812417840246122, 3.708242573477414e-14
actively, P, -0.0002767687572061765, 0.8304017801899337
manage, P, 0.0016338341824684408, 0.23278492330729816
tmultidisciplinary, P, -0.0001639884117817843, 0.8712401149875889
advance, P, -0.0020755927190616663, 0.0928362972647878
tmost, P, 0.0008599437833413264, 0.520951085473264
displayed, P, -0.002739896492136828, 0.07110405316171776
integrate, P, 0.0011729519698754777, 0.3536102400321267
tmedicine, P, -0.0015816702890039396, 0.11565052229043785
interaction, P, -0.0004912620876396988, 0.6591188891231337
professional, P, -0.0020620703874559736, 0.08801822392989114
tfamily, P, 0.00025864419569334395, 0.7598595346922751
wonderful, P, -0.0023643466939460233, 0.04622699546780322
ensure, P, -0.0010731263799828464, 0.39540205494223857
feedback, P, -0.0046949172952557745, 1.5444326082720413e-06
trust, P, -0.0001590233724609399, 0.8941877610518608
treatment, P, -0.0017949806767837257, 0.15560427392269544
team, P, 0.0004165530073870556, 0.756119327016828

intern, P, 0.009228543225673227, 1.7172407786253864e-13
tteam, P, -0.0023310848775118407, 0.11350716713081939
care, P, -0.0054111639873938, 0.0029234668362972645
advanced, P, 0.005372051068769904, 0.00016840845138039448
exemplary, P, -0.0002900031561502936, 0.7867026323768158
independence, P, 0.00014905058895123085, 0.8760570131742255
propose, P, 0.0007196383922142169, 0.5076816051635926
provide, P, -7.215196973020494e-05, 0.967280402574834
integral, P, 0.001422059690087229, 0.14467453129720323
consultant, P, 0.000874737311001343, 0.5062613176351987
conxxeration, P, 0.00014248980586496713, 0.8663771806478904
relevant, P, -0.001351867228814987, 0.2941050666576392

synthesize, P, -0.0003049432020521922, 0.7762375055711209
comfortable, P, -0.002166753268411566, 0.010697381861053214
reliable, P, -0.0019968529480666915, 0.09107975028034794
trotation, P, -0.009167137077209453, 5.77330335694349e-11
assessment, P, -0.0010501243549967383, 0.42785487267172684
data, P, -0.0033804260663196648, 0.009823198960020936
family, P, -0.002485186311423722, 0.05969772971286359
nuanced, P, 0.002296641197719097, 0.015139599604364859
complete, P, -0.0010424487485299681, 0.43227120793002094
patient, P, -0.016793522116399954, 1.8029380294855342e-12
deep, P, 0.002055859172447708, 0.04577248020369631
physician, P, 0.0010174744632292945, 0.25643518526538334
experience, P, -0.0019820983370795993, 0.06219494711053672

successfully, P, 0.0007272565847023337, 0.45326858411976767
medical, P, -0.001609126350752849, 0.295971979180598
communicate, P, -0.0007423013932999366, 0.5766150541839026
day, P, 0.0011465807156741156, 0.40537900488347034
efficient, P, 0.0008836279634467861, 0.4896280130846803
performance, P, -0.0011654057610774966, 0.20428157563595464
doctor, P, -0.0014155024815510132, 0.32426354343454267
responsibility, P, -0.0006293868123932926, 0.5814481501965324
