stand, R, 0.0008463479934784769, 0.4255697223309536
differential, P, 0.0015266562588723016, 0.4753641797947752
concise, P, 0.0013007428751352, 0.5333723911510426
advocate, P, 0.001084563897098618, 0.5737155697667169
intentional, R, 0.0014239432975660525, 0.16137771395938338
pertinent, R, 0.004299267028583714, 0.05282453066840998
complex, P, 0.005490675454580632, 0.042888866621072025
explain, R, 0.0018791888207791577, 0.3685412794230577
problem, P, 0.0011652379567251357, 0.6157969390969287
obtain, R, 0.0026732859855683067, 0.21540910335609162
clinical, P, -7.142690670335398e-05, 0.9812417724632273
oral, P, -0.00028792493955093657, 0.8848234268991189
approach, P, 0.0012714420430583846, 0.5461458164158652
outstanding, P, 0.00244749561226334, 0.3926489411084684
accurate, P, 0.0023805466699168033, 0.2997485583650035
enjoy, R, 0.00023722638841296699, 0.8931263049372505
admit, R, 0.002081564133323618, 0.2860430027390868
compassionate, P, 0.00028784837767586524, 0.8836045106366834
skillful, R, 0.0009144359030036995, 0.5362450639413046
tlevel, P, 0.003842323096903193, 0.055626485967726055
language, R, 0.0015959538667222805, 0.4312238780795532
inpatient, P, 0.00558169013162518, 0.015711325708529417
health, P, 0.002667672126927894, 0.22433834164712618

able, P, -0.00043105144986586966, 0.901380233736685
ask, P, 0.003089806493983638, 0.1878363491700903
role, R, -0.0011185217644892865, 0.5803900932614506
join, R, 0.0014640174895772357, 0.10425351546149378
plan, P, 0.0027100482722667964, 0.3055242098504468
seek, P, 0.0014323717017827359, 0.48513657010215516
expect, R, 0.0025518733588811623, 0.20773446971865397
training, P, 0.002264608503190134, 0.18987171572848194
physical, P, 0.0006826423372787729, 0.7415320579655365
enthusiastic, P, 0.0016565548085546783, 0.3505607186636376
regularly, R, 0.0011881111127022331, 0.5700841623720115
appreciate, P, 0.0010133515393104396, 0.6106222985177163
appropriate, P, 0.0011661732147528162, 0.6539614112186029
teach, P, -0.001296175112007839, 0.5392765400145227
excel, P, -0.002635358177943372, 0.2896759936784278
excellent, P, 0.0018697281285594012, 0.5077004841278676
knew, P, 0.001777087792137866, 0.4373025620118962
write, R, 0.0007610724653638316, 0.7215916431164904
medicine, P, -0.0006577896535879091, 0.7471488161621522
need, P, -0.0053680719585297975, 0.029082741720719923
prioritize, P, -0.0010062969471834608, 0.6874772701877313

rexxents, R, 0.0016885264181816342, 0.36590500347216337
tpatients, P, 0.002391154449855504, 0.3415386769711296
identifies, R, -0.0007876878438641886, 0.5498207269754447
situation, P, -0.0022095901963931227, 0.27610609555781834
demonstrate, P, 0.0017612221914282329, 0.5257960150159817
tactive, R, 0.0023060374818953252, 0.05713511916547909
level, P, 0.0004578553798576816, 0.8561417292543206
use, P, -0.000673301664056577, 0.8023062651049941
week, P, 0.0009165473316065508, 0.6666093564006403
addition, R, 0.001610745724915401, 0.36418703027071586
act, P, 0.0011385919194968836, 0.3553590045101346
service, P, 0.001334054505113833, 0.5604375121230105
thorough, P, 0.0007089034854696943, 0.7671268680174274
diagnosis, P, 0.003956429709080212, 0.13980041710640326
management, P, 0.0028754939374860677, 0.2878846357342699
operate, R, 0.005535713161883327, 0.0019203111736732369
like, R, 0.003657321132404588, 0.07077636889437125
solid, R, 0.00044549603949435053, 0.8098554536315135
focus, P, -0.002403269936786667, 0.2765031411782587
presentation, P, -0.0025808308595377, 0.15553436340472082
depth, R, 0.00027841316333269804, 0.8294440005868899
note, P, 0.0017103280300986938, 0.5228727655124147
issue, P, -0.001145915288763907, 0.6776067043520848
discharge, P, -0.0021586426588425826, 0.39698816106053236
look, P, 8.648554622100237e-05, 0.97142287175583
rotation, R, 0.0005937932615512063, 0.8333839925997032
extra, R, 0.002759624283943396, 0.1442376851186838
clerkship, R, 0.002766054590616983, 0.14980816819600334
pocus, R, 0.0031652751606693267, 0.0055576266948561895
communication, P, -0.0004909424117217735, 0.8339053094507168
come, R, -0.0007676707579633401, 0.7044475397731071
identify, P, 0.002641567300776428, 0.30419386534189125
new, P, 0.0015359447991068773, 0.5129710777082415
fund, P, -0.0006869093186715341, 0.7450205425303443
central, P, -0.0007961073144272687, 0.6518904872725783
actively, P, -0.0006240533889523871, 0.791321837693769
manage, P, 0.001221442375702565, 0.63129544259869
tmultidisciplinary, P, -0.0030199187103515145, 0.10189493350313324
advance, P, -0.004080581589422046, 0.0751488876344925
tmost, P, 0.0017715633157479812, 0.4766695624904894
displayed, P, -0.0017816734060321063, 0.5309419232895471
integrate, P, -0.0023200893841694437, 0.31771818921957745
tmedicine, P, 0.0018739264510605025, 0.3195231089276438
interaction, P, -0.0014859752668353573, 0.46878770517431734
professional, P, -0.0007994115010421901, 0.7207526988535007
tfamily, R, 0.0029670411498420256, 0.05975201696851544
wonderful, R, 0.0024483198505981193, 0.2501576528425854
ensure, P, -0.005089849021162048, 0.02795659792069873
feedback, P, 0.0008924780484784978, 0.6292169750174492
trust, P, 0.0003732954076882432, 0.8673027413615523
treatment, P, 0.0023649758215692953, 0.3203860424980446
team, P, 9.418549512891006e-05, 0.9689959819988152
rexxency, R, 0.0037598806381839356, 0.008814314606722759
intern, P, 0.004235877461701209, 0.07073079065739123
tteam, P, 0.0014932415828925244, 0.5928452245532533
care, P, 0.003822636218172634, 0.25380880311575793
advanced, P, 0.007433375325905543, 0.005974145523218898
exemplary, R, 0.0031848102758431623, 0.10607498470398109
independence, R, 0.0009530962767966433, 0.5967062996197059
propose, P, 0.0014275479666392655, 0.4830836938746085
provide, P, 0.003201627924887268, 0.3230770591644814
integral, R, -0.00015509932557502084, 0.9327796724592057
consultant, P, 0.002463807441732585, 0.3128712875224597
conxxeration, R, 0.0012542562470534602, 0.4001446620130834
relevant, P, -0.002738612124763442, 0.2527683764486615
matt, P, -0.0004950629235210215, 0.8600893812998696
synthesize, P, -0.0005263512681564384, 0.7947855298082598
comfortable, R, -0.0003139912212093733, 0.8441492321087413
reliable, P, 0.0001756966693925803, 0.9362275135262695
trotation, P, -0.0010131678006887047, 0.7139883917426786
assessment, P, -0.000889290340812961, 0.7137515429501262
data, P, -0.00022133508130916797, 0.9292311037667216
family, P, 0.0010733383305264045, 0.6603397258732702
nuanced, R, 0.0009974985006418414, 0.5892997156845563
complete, P, -0.0017117870711429368, 0.4847635687080145
patient, P, 0.008081303911641333, 0.06539820493810942
deep, P, -0.00043269652011599833, 0.8187406382686545
physician, R, 0.0028425059104423204, 0.08940731241042779
experience, R, 0.0005146146170874964, 0.796437367714797

successfully, R, 0.003467100695007011, 0.05135185462467377
medical, P, 0.0035181623592626596, 0.22726752879012407
communicate, P, 0.0007216462181393478, 0.7657031539314202
day, P, -0.0015501391931239323, 0.5445694286811231
efficient, P, 0.00288300496375247, 0.21968810599197378
performance, R, 0.0015715452666609478, 0.35523515255742566
doctor, P, 0.0005127397995691904, 0.844692265144674
responsibility, P, 0.0011803669097153048, 0.5747227329855387
